"species","longitude","latitude","BIO_2","BIO_5","BIO_6","BIO_12","BIO_14","BIO_15","SR_RANGE","SR_HINGHQ","Cation_Exchange_Capacity","Organic_Carbon","pH"
"Spirodela polyrhiza",43.7499999999997,51.25,9.79202079772949,26.7029991149902,-12.5437498092651,477,24,23.0946426391602,18914,20082,43,135,70
"Spirodela polyrhiza",11.2499999999997,50.4166666666667,7.85818719863892,20.8142490386963,-4.64499998092651,971,66,13.1216945648193,15914,17721.666015625,40,205,51
"Spirodela polyrhiza",-95.416666666667,29.75,11.1186246871948,34.1614990234375,6.21449995040894,1209,68,21.8081378936768,13435,21202.333984375,22,60,63
"Spirodela polyrhiza",12.583333333333,58.75,6.86585426330566,20.5427494049072,-4.83599996566772,683,37,25.3167533874512,19227,19270,35,164,49
"Spirodela polyrhiza",39.7499999999997,45.25,10.0318336486816,29.0647506713867,-4.87375020980835,759,49,17.3712253570557,17175,20281.666015625,30,90,67
"Spirodela polyrhiza",1.083333333333,47.4166666666667,9.0890417098999,25.0400009155273,1.31675004959106,678,46,12.8336210250854,17818,19808,20,42,64
"Spirodela polyrhiza",4.74999999999966,45.5833333333334,8.67664623260498,26.201000213623,-0.00975000020116568,838,50,20.9037704467773,18822,20996,22,51,65
"Spirodela polyrhiza",8.24999999999966,45.25,9.2424373626709,27.2024993896484,-1.87150001525879,769,39,28.3349781036377,19461,22635,23,73,66
"Spirodela polyrhiza",13.4166666666663,57.9166666666667,7.8875207901001,20.3994998931885,-5.86999988555908,763,41,22.1100521087646,18932,18940.333984375,35,158,46
"Spirodela polyrhiza",9.24999999999966,49.9166666666667,8.07670879364014,22.9387493133545,-2.28449988365173,902,59,14.2490320205688,16629,18415.666015625,32,154,53
"Spirodela polyrhiza",5.583333333333,52.9166666666667,7.0084376335144,21.1182498931885,0.0997500047087669,792,42,20.2157306671143,16429,17540.333984375,35,219,62
"Spirodela polyrhiza",14.583333333333,52.4166666666667,8.32139587402344,24.025749206543,-2.95700001716614,508,27,29.2620372772217,18020,18999.666015625,25,110,62
"Spirodela polyrhiza",-106.75,23.5833333333334,13.3450479507446,33.898551940918,11.732608795166,715,1,119.800369262695,10047,21726.333984375,39,129,68
"Spirodela polyrhiza",-0.583333333333684,45.4166666666667,9.3057918548584,25.4442501068115,2.40849995613098,888,44,24.6445446014404,18045,20549.333984375,20,61,68
"Spirodela polyrhiza",3.24999999999966,45.4166666666667,10.1373128890991,25.1909999847412,-1.03400003910065,615,32,29.8747997283936,18513,20880,24,64,66
"Spirodela polyrhiza",-1.416666666667,53.9166666666667,7.40474987030029,20.3754997253418,0.59850001335144,678,47,12.7691841125488,15679,16988.333984375,28,134,62
"Spirodela polyrhiza",29.583333333333,44.9166666666667,6.44172286987305,25.8501682281494,-2.17946124076843,349,21,20.7569789886475,19600,22530,35,124,72
"Spirodela polyrhiza",22.9166666666663,53.5833333333334,8.4570837020874,22.3980007171631,-6.22100019454956,561,24,35.2941856384277,19213,19640.333984375,37,148,59
"Spirodela polyrhiza",13.083333333333,59.25,7.95377063751221,21.4305000305176,-7.13324975967407,703,36,25.1438674926758,19286,19298.333984375,35,163,48
"Spirodela polyrhiza",22.7499999999997,63.75,5.85044097900391,19.144847869873,-11.4122562408447,506,23,30.9992733001709,19657,18476.333984375,45,163,48
"Spirodela polyrhiza",-90.5833333333337,36.5833333333334,12.6977500915527,33.0142517089844,-4.65049982070923,1208,82,17.3351001739502,16507,22368.666015625,18,71,58
"Spirodela polyrhiza",9.24999999999966,52.4166666666667,7.94527101516724,22.911750793457,-1.07249999046326,718,45,14.3449048995972,16287,17580,30,130,60
"Spirodela polyrhiza",2.91666666666632,46.75,10.0349578857422,25.3159999847412,-0.168500006198883,740,47,14.6779069900513,17977,19995.666015625,21,48,62
"Spirodela polyrhiza",0.249999999999659,47.5833333333334,8.79010391235352,24.580249786377,1.78299999237061,687,40,16.9968109130859,17395,19659.666015625,19,31,64
"Spirodela polyrhiza",3.083333333333,49.0833333333334,8.35847854614258,23.6485004425049,0.271750003099442,640,46,9.06195068359375,17216,19073.333984375,21,46,68
"Spirodela polyrhiza",-1.08333333333368,45.75,7.97658014297485,24.7810382843018,3.45402598381042,821,38,29.4875926971436,18366,21003,23,70,69
"Spirodela polyrhiza",0.0833333333330017,45.0833333333334,9.64735412597656,25.9927501678467,2.14299988746643,909,50,20.9291019439697,17670,20270.666015625,21,60,61
"Spirodela polyrhiza",50.083333333333,53.5833333333334,9.69304180145264,26.0440006256104,-15.696249961853,556,24,28.5489730834961,19607,20709,40,147,63
"Spirodela polyrhiza",12.7499999999997,56.25,6.57268047332764,20.5824737548828,-2.48556709289551,662,33,24.9123249053955,18598,19138,27,140,61
"Spirodela polyrhiza",-6.25000000000034,54.75,6.47252082824707,18.6180000305176,1.7335000038147,1038,61,20.1898231506348,15694,16396.333984375,34,180,55
"Spirodela polyrhiza",0.249999999999659,44.4166666666667,10.1544790267944,26.2760009765625,1.77824997901917,957,54,17.4586658477783,17616,20266,19,55,69
"Spirodela polyrhiza",-0.583333333333684,50.9166666666667,7.74062490463257,21.0690002441406,1.40600001811981,798,47,24.567590713501,16260,17685.333984375,24,55,62
"Spirodela polyrhiza",-0.250000000000341,53.9166666666667,6.95538520812988,20.4765949249268,1.07127666473389,635,40,12.9337272644043,15823,17109.333984375,31,109,67
"Spirodela polyrhiza",-1.916666666667,50.75,8.04264354705811,21.8355045318604,1.78143322467804,805,39,28.0748443603516,16468,18119.666015625,22,76,61
"Spirodela polyrhiza",16.9166666666663,48.75,8.91214561462402,25.7627506256104,-3.60549998283386,626,29,40.5298957824707,18161,19913,28,47,68
"Spirodela polyrhiza",-106.583333333334,52.0833333333334,11.9134998321533,25.2417507171631,-22.0847492218018,358,11,61.5025367736816,19793,22054.333984375,31,51,70
"Spirodela polyrhiza",-83.916666666667,38.0833333333334,12.8320207595825,30.1040000915527,-5.90999984741211,1176,73,16.30446434021,15851,20806.333984375,23,84,59
"Spirodela polyrhiza",13.7499999999997,48.5833333333334,8.27591609954834,21.2929992675781,-5.20949983596802,1090,70,18.2970352172852,15485,17923.333984375,35,202,52
"Spirodela polyrhiza",4.74999999999966,53.0833333333334,5.67393636703491,20.1308517456055,0.618085145950317,789,39,33.4267387390137,16800,17839.666015625,26,124,66
"Spirodela polyrhiza",4.083333333333,51.25,7.13041639328003,22.4317493438721,0.759249985218048,797,49,15.5886898040771,16270,17539.333984375,15,16,64
"Spirodela polyrhiza",7.24999999999966,47.5833333333334,8.76806259155273,23.8227500915527,-1.8934999704361,844,53,13.5565280914307,17634,19758.333984375,25,109,60
"Spirodela polyrhiza",15.083333333333,48.75,9.037917137146,21.8272495269775,-5.86924982070923,687,34,36.1970558166504,16430,18617,37,132,56
"Spirodela polyrhiza",12.083333333333,50.0833333333334,8.30285453796387,21.3537502288818,-4.74424982070923,748,47,18.9154434204102,15839,17689,36,161,56
"Spirodela polyrhiza",-81.7500000000003,34.4166666666667,13.8337297439575,32.8935012817383,-0.938749969005585,1204,81,12.7099285125732,13999,22154,22,43,51
"Spirodela polyrhiza",1.74999999999966,50.25,6.59193754196167,21.7329998016357,1.70249998569489,705,47,19.7915229797363,16474,18033,19,44,66
"Spirodela polyrhiza",4.41666666666632,47.9166666666667,8.8147497177124,24.4477500915527,-0.915749967098236,869,61,10.6850509643555,17432,19497,27,73,65
"Spirodela polyrhiza",12.2499999999997,42.5833333333334,9.60710430145264,29.7457504272461,2.09675002098083,425,15,29.4232616424561,19733,23000.666015625,25,41,74
"Spirodela polyrhiza",15.083333333333,56.25,7.80123949050903,21.5492305755615,-3.69205141067505,649,37,21.1920127868652,19347,19516.666015625,36,179,47
"Spirodela polyrhiza",151.75,-32.75,10.447208404541,28.0002517700195,6.63299751281738,1076,49,29.076042175293,15641,23756.333984375,24,35,60
"Spirodela polyrhiza",34.9166666666663,57.75,8.07414531707764,22.1852512359619,-12.2329998016357,637,30,33.3049201965332,18983,18909.666015625,54,210,52
"Spirodela polyrhiza",11.7499999999997,48.0833333333334,8.65558338165283,22.8062496185303,-3.7647500038147,1044,56,31.3947620391846,15920,18644.333984375,33,178,59
"Spirodela polyrhiza",-85.5833333333337,42.9166666666667,10.9710836410522,28.5639991760254,-9.19775009155273,926,37,24.9673118591309,17476,20490,29,90,62
"Spirodela polyrhiza",-91.5833333333337,44.75,11.9760417938232,28.2110004425049,-16.3099994659424,802,18,50.5539283752441,17322,20518,23,58,58
"Spirodela polyrhiza",-81.416666666667,40.9166666666667,10.9511880874634,28.1905002593994,-8.20125007629395,958,56,18.5442008972168,16490,20145.666015625,32,109,60
"Spirodela polyrhiza",2.91666666666632,47.4166666666667,9.4958963394165,25.0227508544922,-0.181999996304512,725,50,10.9875316619873,17806,19836.333984375,22,50,66
"Spirodela polyrhiza",3.41666666666632,48.5833333333334,8.93658351898193,24.5279998779297,-0.126000002026558,634,39,12.4945802688599,17248,19328.333984375,22,48,71
"Spirodela polyrhiza",-78.916666666667,42.9166666666667,9.07120800018311,26.451000213623,-7.94650030136108,966,56,15.0684728622437,17264,20493,32,162,64
"Spirodela polyrhiza",14.7499999999997,58.25,7.86724996566772,21.1582508087158,-5.66650009155273,555,25,27.4632320404053,19887,19705.333984375,39,148,51
"Spirodela polyrhiza",29.583333333333,61.5833333333334,7.6334376335144,21.4852504730225,-12.6639995574951,607,31,32.2114791870117,19539,19011.333984375,46,202,49
"Spirodela polyrhiza",5.74999999999966,49.75,7.41616678237915,21.4077491760254,-1.58375000953674,997,63,18.8348865509033,16761,18569.666015625,35,185,55
"Spirodela polyrhiza",139.083333333333,36.75,9.05525016784668,25.4545001983643,-7.54974985122681,1710,74,44.0309638977051,11232,16835,41,251,51
"Spirodela polyrhiza",10.2499999999997,49.4166666666667,8.50156307220459,22.9825000762939,-3.19149994850159,713,50,13.399525642395,16438,18542.666015625,31,97,64
"Spirodela polyrhiza",15.9166666666663,49.5833333333334,8.07368755340576,21.4392490386963,-5.48724985122681,587,27,42.0524063110352,17216,18901.666015625,37,169,53
"Spirodela polyrhiza",-121.083333333334,44.0833333333334,17.1766662597656,29.5962505340576,-6.31675004959106,254,11,37.242374420166,21679,24505,22,28,72
"Spirodela polyrhiza",-123.083333333334,48.5833333333334,7.20062971115112,20.839111328125,2.11866664886475,648,19,55.8897705078125,18696,19972.333984375,48,216,56
"Spirodela polyrhiza",-0.416666666666998,44.9166666666667,9.91200065612793,26.2087497711182,2.07949995994568,910,49,21.2331676483154,17559,20258.666015625,19,69,67
"Spirodela polyrhiza",-0.583333333333684,43.75,9.75468730926514,25.4457492828369,2.29250001907349,1138,59,19.373233795166,16674,19879.333984375,18,68,61
"Spirodela polyrhiza",1.74999999999966,47.75,9.42056274414062,25.1445007324219,0.719749987125397,643,43,12.0125694274902,17658,19747.333984375,22,50,58
"Spirodela polyrhiza",-94.7500000000003,39.9166666666667,11.9031667709351,31.1944999694824,-8.98875045776367,903,24,47.7339210510254,17011,21973,36,32,63
"Spirodela polyrhiza",-92.7500000000003,40.25,11.5825414657593,30.705249786377,-9.56725025177002,1035,41,31.3162174224854,16778,21518.333984375,27,54,60
"Spirodela polyrhiza",-3.08333333333368,51.75,6.51693725585938,19.3894996643066,0.81725001335144,1238,65,24.9392929077148,16544,17895,32,174,53
"Spirodela polyrhiza",15.4166666666663,47.0833333333334,9.62402057647705,24.4502506256104,-5.27400016784668,862,27,47.42431640625,16324,19055,26,86,60
"Spirodela polyrhiza",31.2499999999997,50.4166666666667,8.35158348083496,24.3474998474121,-7.44824981689453,552,29,34.2234077453613,18556,20016.333984375,30,108,66
"Spirodela polyrhiza",5.583333333333,48.25,8.02799987792969,23.1052494049072,-1.41674995422363,818,52,12.3886184692383,17765,19778.666015625,30,97,64
"Spirodela polyrhiza",-3.08333333333368,54.9166666666667,6.87025594711304,19.2150440216064,1.31268429756165,892,51,18.9961223602295,15504,16542.333984375,29,165,57
"Spirodela polyrhiza",-71.5833333333337,42.75,12.2707080841064,27.6747493743896,-11.1257495880127,1115,83,8.2158784866333,15605,19888,35,321,52
"Spirodela polyrhiza",-95.416666666667,37.25,12.5900831222534,33.0714988708496,-5.86500024795532,1040,36,36.8609199523926,16945,22607.333984375,26,79,62
"Spirodela polyrhiza",-3.75000000000034,51.4166666666667,6.50753927230835,20.4380950927734,2.41904759407043,1015,57,25.6114120483398,17287,18564.333984375,27,148,58
"Spirodela polyrhiza",7.083333333333,52.75,7.92131233215332,22.0507507324219,-0.546500027179718,738,44,16.8017311096191,15859,17128.333984375,30,137,55
"Spirodela polyrhiza",0.916666666666316,46.0833333333334,8.62287521362305,24.3977508544922,1.38999998569489,887,57,14.2911901473999,17946,20091.333984375,19,68,58
"Spirodela polyrhiza",0.916666666666316,44.4166666666667,10.1211252212524,26.7894992828369,1.62300002574921,906,56,13.9402599334717,17870,20632,22,58,70
"Spirodela polyrhiza",118.75,33.25,7.03287506103516,29.8947486877441,-1.9762499332428,830,21,84.9579086303711,11237,20650.333984375,24,109,74
"Spirodela polyrhiza",1.583333333333,48.9166666666667,8.07304191589355,23.6787490844727,0.878749966621399,627,45,11.4124984741211,16925,18973.666015625,21,35,68
"Spirodela polyrhiza",1.24999999999966,46.5833333333334,8.82420825958252,24.9132499694824,1.56500005722046,763,51,13.0629415512085,18124,19995,21,54,62
"Spirodela polyrhiza",5.583333333333,47.75,8.05337524414062,23.6245002746582,-1.02349996566772,891,62,10.9455938339233,18068,19985.333984375,25,79,61
"Spirodela polyrhiza",48.2499999999997,53.25,9.07816696166992,25.800500869751,-14.9672498703003,478,24,27.40696144104,19388,20401.666015625,38,140,63
"Spirodela polyrhiza",47.583333333333,52.75,8.92329120635986,27.3417491912842,-17.2617492675781,542,31,19.8057079315186,19286,20369.333984375,38,130,65
"Spirodela polyrhiza",151.416666666666,-33.25,9.42054653167725,26.4388427734375,6.66721773147583,1215,61,30.4369964599609,15747,23674.333984375,22,31,58
"Spirodela polyrhiza",-1.25000000000034,49.25,6.9740834236145,21.6720008850098,3.11325001716614,795,44,25.9042358398438,16968,18998.666015625,22,70,61
"Spirodela polyrhiza",-0.0833333333336839,46.5833333333334,9.08739566802979,24.7935009002686,1.31849992275238,825,46,22.3124332427979,17991,20263.666015625,18,35,64
"Spirodela polyrhiza",-1.416666666667,51.5833333333334,7.51695871353149,21.1242504119873,1.33399999141693,696,44,15.8338766098022,16109,17504.666015625,29,51,68
"Spirodela polyrhiza",-1.58333333333368,47.25,8.39481258392334,24.3562507629395,2.67925000190735,794,42,24.9358615875244,18043,20555.333984375,19,45,65
"Spirodela polyrhiza",-1.58333333333368,48.5833333333334,7.46369791030884,22.7778129577637,2.9609375,722,42,22.020788192749,17432,19547,19,44,64
"Spirodela polyrhiza",27.7499999999997,61.25,7.00735425949097,21.2522506713867,-11.3227500915527,603,30,31.5407524108887,19391,18987.666015625,45,198,47
"Spirodela polyrhiza",3.583333333333,50.4166666666667,7.99012517929077,23.2637500762939,0.633499979972839,741,48,12.495210647583,16409,18022.333984375,19,43,62
"Spirodela polyrhiza",3.41666666666632,49.5833333333334,8.03241634368896,22.8584995269775,0.144749999046326,679,48,8.77597999572754,16972,18749.333984375,25,71,61
"Spirodela polyrhiza",1.41666666666632,44.9166666666667,9.70547866821289,26.3037490844727,1.57550001144409,874,55,12.6637830734253,17882,20513.666015625,23,58,64
"Spirodela polyrhiza",2.083333333333,46.75,8.90999984741211,25.0300006866455,0.863749980926514,727,51,10.9139575958252,18095,19957.666015625,21,51,64
"Spirodela polyrhiza",1.24999999999966,48.5833333333334,8.13374996185303,23.5779991149902,0.645250022411346,635,44,9.86058330535889,16903,19193,20,48,65
"Spirodela polyrhiza",-1.416666666667,52.0833333333334,7.9703540802002,21.5237503051758,0.67425000667572,689,47,11.528715133667,16136,17371,31,81,65
"Spirodela polyrhiza",25.9166666666663,62.4166666666667,7.91385412216187,21.2399997711182,-12.3094997406006,611,28,35.445011138916,18743,18393.666015625,45,228,46
"Spirodela polyrhiza",10.7499999999997,48.5833333333334,8.42356204986572,23.1094989776611,-3.66499996185303,775,44,26.9522285461426,16313,18701.666015625,26,93,64
"Spirodela polyrhiza",0.749999999999659,46.9166666666667,9.0148754119873,24.9895000457764,1.57924997806549,689,43,14.58873462677,17731,19851.333984375,21,46,66
"Spirodela polyrhiza",-119.416666666667,49.9166666666667,11.1243963241577,27.5125007629395,-6.75724983215332,384,22,19.6386089324951,20451,21722.666015625,27,97,68
"Spirodela polyrhiza",22.7499999999997,62.5833333333334,9.02866649627686,21.3605003356934,-12.0065002441406,566,25,37.4522895812988,19239,18419,44,188,48
"Spirodela polyrhiza",21.4166666666663,62.75,6.6325831413269,19.6662502288818,-10.15149974823,544,26,32.0828399658203,19723,18715.333984375,40,185,46
"Spirodela polyrhiza",125.583333333333,-8.91666666666663,8.78997898101807,25.6022491455078,12.6647500991821,2243,19,73.9762496948242,7453,22550,30,54,55
"Spirodela polyrhiza",43.083333333333,54.75,8.09672927856445,23.4270000457764,-14.874249458313,516,25,33.8628730773926,19003,19520.666015625,43,206,57
"Spirodela polyrhiza",4.083333333333,46.0833333333334,9.67325019836426,26.0755004882812,-0.200500011444092,732,41,24.892162322998,18411,20401,23,46,62
"Spirodela polyrhiza",150.916666666666,-33.75,11.6342706680298,28.4699993133545,5.27425003051758,924,43,30.2006511688232,15907,23777,19,14,63
"Spirodela polyrhiza",5.74999999999966,58.75,5.98141670227051,17.6852493286133,-1.91824996471405,1428,66,32.7737121582031,17382,17642,27,198,51
"Spirodela polyrhiza",10.7499999999997,51.75,7.52352046966553,19.8689994812012,-4.00874996185303,1066,70,16.6795883178711,16343,17787,44,185,48
"Spirodela polyrhiza",44.7499999999997,48.75,8.9495210647583,28.9934997558594,-10.5789995193481,388,23,20.7188987731934,18584,20661.666015625,30,82,72
"Spirodela polyrhiza",-95.416666666667,29.0833333333334,9.72445774078369,32.9567489624023,6.66300010681152,1359,75,26.1069183349609,14171,22198,35,72,66
"Spirodela polyrhiza",11.2499999999997,43.75,10.3566875457764,30.7682495117188,2.11199998855591,880,39,28.1392765045166,20018,23004,24,40,73
"Spirodela polyrhiza",3.583333333333,47.4166666666667,8.88387489318848,24.5242500305176,-0.488750010728836,757,52,10.9628925323486,17894,19788.666015625,26,65,63
"Spirodela polyrhiza",-1.08333333333368,45.25,8.8209171295166,24.7881317138672,2.95176768302917,899,42,27.4556198120117,18281,20879.333984375,25,81,61
"Spirodela polyrhiza",48.9166666666663,54.4166666666667,9.47470855712891,25.3899993896484,-15.8152503967285,475,23,30.2051792144775,19869,20530.333984375,41,143,65
"Spirodela polyrhiza",4.74999999999966,44.25,10.2667083740234,30.0517501831055,1.18774998188019,841,36,34.2470817565918,20162,23374.666015625,20,55,74
"Spirodela polyrhiza",-0.416666666666998,47.0833333333334,9.11783313751221,25.3064994812012,1.70825004577637,753,44,21.6749935150146,17807,20246.666015625,18,27,65
"Spirodela polyrhiza",4.41666666666632,43.5833333333334,8.81550025939941,29.0617504119873,3.24749994277954,689,20,39.8428649902344,20032,23653.333984375,25,54,75
"Spirodela polyrhiza",4.41666666666632,47.4166666666667,8.39722919464111,23.8920001983643,-1.08574998378754,865,60,10.9845657348633,17683,19759,25,63,66
"Spirodela polyrhiza",-0.916666666666998,46.4166666666667,8.73922920227051,25.2647495269775,2.62975001335144,757,37,27.8705215454102,18306,20803,23,59,71
"Spirodela polyrhiza",-0.583333333333684,47.5833333333334,8.8895206451416,25.0480003356934,2.11875009536743,718,42,20.7082176208496,17571,20059.666015625,18,28,64
"Spirodela polyrhiza",3.41666666666632,43.25,8.39246082305908,28.6468257904053,4.3920636177063,572,16,33.8696556091309,19133,22743.666015625,20,48,74
"Spirodela polyrhiza",-0.583333333333684,49.25,7.30710411071777,22.1494998931885,2.4522500038147,773,45,23.3972835540771,16959,18854.333984375,19,42,68
"Spirodela polyrhiza",-80.5833333333337,33.9166666666667,13.1023330688477,32.935001373291,0.766749978065491,1178,71,22.1257629394531,14113,22371.666015625,29,57,51
"Spirodela polyrhiza",-79.416666666667,46.25,10.0658130645752,24.8557510375977,-17.3917503356934,902,42,26.5421295166016,17688,20548,29,191,55
"Spirodela polyrhiza",139.916666666666,38.4166666666667,7.77083349227905,25.1215000152588,-8.59500026702881,1728,101,25.7474994659424,12927,16884.333984375,50,267,50
"Spirodela polyrhiza",8.583333333333,49.5833333333334,8.34854125976562,24.7014999389648,-0.933499991893768,691,43,19.5094661712646,16730,18580.333984375,26,67,63
"Spirodela polyrhiza",26.583333333333,57.9166666666667,7.93183326721191,21.7252502441406,-8.89050006866455,649,31,32.2482032775879,19238,19127.333984375,41,174,57
"Spirodela polyrhiza",3.41666666666632,46.4166666666667,10.249062538147,25.5402507781982,-0.351249992847443,756,47,20.3397979736328,18227,20212.666015625,20,51,63
"Spirodela polyrhiza",84.583333333333,53.4166666666667,11.0350008010864,25.4227504730225,-21.0990009307861,497,18,34.2892150878906,20196,21822,42,141,62
"Spirodela polyrhiza",-87.0833333333337,45.75,10.3994998931885,25.2327499389648,-13.472749710083,746,28,32.3163414001465,17753,20737.666015625,24,120,60
"Spirodela polyrhiza",14.2499999999997,-5.41666666666663,9.01887512207031,31.611499786377,17.3797492980957,1183,0,80.7098007202148,3212,14103.3330078125,11,21,54
"Spirodela polyrhiza",-91.5833333333337,38.4166666666667,12.8254795074463,31.7997493743896,-7.06325006484985,1015,43,24.7036361694336,16686,21928.333984375,22,63,59
"Spirodela polyrhiza",17.583333333333,60.5833333333334,7.75429534912109,20.9745712280273,-7.20584201812744,602,32,26.8469734191895,20269,19699,48,180,48
"Spirodela polyrhiza",11.583333333333,54.75,4.61904764175415,20.5387763977051,-0.0318877547979355,595,34,19.0827293395996,18135,18873.333984375,31,139,66
"Spirodela polyrhiza",8.91666666666632,56.4166666666667,6.88689565658569,20.5722503662109,-1.630499958992,780,40,25.7940101623535,17408,18021.333984375,28,166,55
"Spirodela polyrhiza",151.75,-32.9166666666666,9.5045337677002,27.2639846801758,7.22911882400513,1127,55,28.2286396026611,15668,23782,22,35,60
"Spirodela polyrhiza",-4.25000000000034,53.0833333333334,6.21574068069458,18.5828037261963,1.99206352233887,1191,67,25.0051231384277,16367,17463.666015625,30,172,54
"Spirodela polyrhiza",3.24999999999966,45.75,10.2663125991821,25.4297504425049,-0.564999997615814,612,30,33.8493309020996,18301,20489.666015625,25,63,68
"Spirodela polyrhiza",-2.75000000000034,53.9166666666667,6.45485401153564,18.705249786377,1.12399995326996,1260,70,25.4891624450684,15884,17078.666015625,31,197,54
"Spirodela polyrhiza",39.083333333333,56.5833333333334,8.06468772888184,22.9120006561279,-12.5757503509521,628,28,34.4467239379883,19133,19046.666015625,49,177,58
"Spirodela polyrhiza",38.2499999999997,56.9166666666667,7.95189571380615,22.7415008544922,-13.3027496337891,635,28,33.4546432495117,19134,19079,49,194,57
"Spirodela polyrhiza",3.91666666666632,48.9166666666667,8.77910423278809,23.6747493743896,-0.523249983787537,646,44,10.7705039978027,17234,19115.666015625,22,67,67
"Spirodela polyrhiza",2.24999999999966,46.25,9.02718734741211,24.2927494049072,0.203000009059906,737,44,18.1448669433594,18112,20105,20,70,59
"Spirodela polyrhiza",5.24999999999966,43.75,10.3453750610352,29.3034992218018,0.837750017642975,739,24,32.0839385986328,20128,23942.333984375,23,42,73
"Spirodela polyrhiza",-1.416666666667,47.9166666666667,8.4294376373291,24.0464992523193,2.23125004768372,765,41,21.3097400665283,17607,19910.666015625,16,27,61
"Spirodela polyrhiza",-1.916666666667,46.75,7.73124980926514,24.3142852783203,3.6667582988739,762,37,30.3704776763916,18696,21320.333984375,21,43,67
"Spirodela polyrhiza",-0.583333333333684,48.0833333333334,8.58243751525879,24.4444999694824,2.24499988555908,747,44,19.9089107513428,17232,19571.666015625,17,31,62
"Spirodela polyrhiza",-2.58333333333368,47.5833333333334,5.66647672653198,21.8806266784668,5.01481485366821,846,43,28.5726985931396,17843,20402.333984375,17,45,60
"Spirodela polyrhiza",-9.08333333333368,53.0833333333334,6.29028940200806,18.630578994751,2.82837462425232,1298,73,23.1701030731201,15978,17029,32,185,58
"Spirodela polyrhiza",4.083333333333,45.5833333333334,9.26635360717773,25.425500869751,-0.469500005245209,732,38,25.4558296203613,18447,20753,23,56,63
"Spirodela polyrhiza",-78.0833333333337,44.75,11.1519794464111,25.3185005187988,-15.4072504043579,944,57,14.0117683410645,17265,20377,37,216,50
"Spirodela polyrhiza",-121.083333333334,41.25,16.2497711181641,29.9052505493164,-6.34824991226196,448,7,47.7059211730957,21917,26056.666015625,30,61,68
"Spirodela polyrhiza",-1.916666666667,53.0833333333334,6.52500009536743,18.5797500610352,-0.0022500001359731,1022,70,15.3392238616943,15812,17131,33,163,56
"Spirodela polyrhiza",23.583333333333,61.5833333333334,8.30262470245361,21.4790000915527,-11.1805000305176,646,33,29.70139503479,19388,18791.666015625,43,189,48
"Spirodela polyrhiza",41.4166666666663,55.9166666666667,8.74652099609375,23.5049991607666,-15.1652498245239,598,27,32.518123626709,18887,19124.333984375,48,214,52
"Spirodela polyrhiza",2.41666666666632,50.75,6.62754154205322,21.5087509155273,1.23175001144409,690,43,15.8607158660889,16506,17950,17,25,67
"Spirodela polyrhiza",6.583333333333,49.0833333333334,8.30960464477539,23.4442501068115,-1.52499997615814,870,58,12.8615427017212,17466,19450,30,81,67
"Spirodela polyrhiza",-0.416666666666998,46.0833333333334,9.08781242370605,25.5694999694824,2.31100010871887,853,42,25.4943141937256,18027,20492.333984375,23,57,70
"Spirodela polyrhiza",-1.08333333333368,46.9166666666667,8.97020816802979,24.7372493743896,1.8309999704361,791,43,24.7732200622559,18035,20568.666015625,16,37,62
"Spirodela polyrhiza",4.91666666666632,44.9166666666667,9.79202079772949,28.433500289917,0.443250000476837,888,51,27.4373474121094,19681,22140.666015625,21,50,72
"Spirodela polyrhiza",4.24999999999966,49.5833333333334,8.88327121734619,24.0527496337891,-0.251249998807907,763,53,9.03962802886963,16843,18633,23,52,72
"Spirodela polyrhiza",2.41666666666632,6.4166666666667,6.54468679428101,32.3806190490723,22.764045715332,1181,13,76.2018508911133,5116,18773.666015625,15,35,57
"Spirodela polyrhiza",2.41666666666632,7.25000000000004,9.72754192352295,35.6672515869141,21.7447490692139,1059,6,64.1679534912109,6622,18284.333984375,11,20,64
"Spirodela polyrhiza",-79.916666666667,42.0833333333334,9.71147918701172,25.847749710083,-8.96399974822998,1153,64,18.1966152191162,17134,20425,41,204,56
"Spirodela polyrhiza",5.74999999999966,45.9166666666667,8.86979198455811,24.0154991149902,-2.46300005912781,1158,79,12.076301574707,18197,20670.333984375,31,126,62
"Spirodela polyrhiza",-3.08333333333368,55.9166666666667,7.09085273742676,18.7915821075439,0.50841748714447,693,43,13.8305311203003,15506,16239.3330078125,30,148,59
"Spirodela polyrhiza",43.2499999999997,57.75,8.13672924041748,23.1350002288818,-14.2084999084473,601,29,29.9389991760254,19041,19010.666015625,53,226,52
"Spirodela polyrhiza",139.416666666666,37.25,8.32597923278809,25.8484992980957,-7.96325016021729,1745,99,31.8041572570801,12045,16906.666015625,45,267,49
"Spirodela polyrhiza",73.2499999999997,22.4166666666667,13.8300628662109,40.9420013427734,11.6815004348755,879,0,154.451034545898,10095,25324.333984375,37,108,77
"Spirodela polyrhiza",5.91666666666632,47.25,8.62287521362305,24.5357494354248,-0.77700001001358,1089,74,11.7030754089355,18211,20090.666015625,24,81,62
"Spirodela polyrhiza",0.249999999999659,49.25,6.57600021362305,21.1717510223389,2.57424998283386,741,47,19.2213478088379,16673,18648,22,47,60
"Spirodela polyrhiza",-3.08333333333368,48.25,6.70831251144409,20.9212493896484,3.04975008964539,1019,49,30.190408706665,17064,19530.333984375,24,80,58
