"species","longitude","latitude","BIO_2","BIO_5","BIO_6","BIO_12","BIO_14","BIO_15","SR_RANGE","SR_HINGHQ","Labile_inorganic_P","Organic_P"
"Spirodela polyrhiza",16.25,59.25,8.35450649261475,22.1211948394775,-6.76049995422363,582.777770996094,28.2222213745117,30.6522350311279,19729.888671875,19496.962890625,67.4385833740234,221.90837097168
"Spirodela polyrhiza",18.25,59.25,7.11745882034302,21.2258930206299,-5.41598176956177,585.444458007812,29,27.2279968261719,20603.77734375,20223.8515625,19.7435436248779,44.3055648803711
"Spirodela polyrhiza",14.25,56.25,7.56955289840698,21.0743579864502,-3.6809766292572,678.333312988281,39.6666679382324,19.2341346740723,18857.5546875,19181.666015625,16.2685050964355,100.15559387207
"Spirodela polyrhiza",-73.75,40.75,9.29131698608398,28.8462409973145,-4.58291053771973,1129.88891601562,74.8888854980469,11.0552930831909,15330,20265.517578125,21.5375823974609,73.6969299316406
"Spirodela polyrhiza",-92.75,44.75,11.5657520294189,28.2356948852539,-16.1938896179199,773.888916015625,18.8888893127441,50.733283996582,17576.888671875,20624.4453125,15.6047353744507,55.663459777832
"Spirodela polyrhiza",40.25,51.25,8.56307411193848,25.4641666412354,-11.8076667785645,515,26.5555553436279,26.0682945251465,18688.333984375,19775.07421875,14.3043403625488,51.0248336791992
"Spirodela polyrhiza",17.75,59.75,7.79243278503418,21.4974155426025,-6.78905534744263,561,26.1111106872559,30.7844085693359,20203.111328125,19798.66796875,67.4385833740234,221.90837097168
"Spirodela polyrhiza",15.25,58.25,7.81381464004517,21.4153327941895,-5.71019458770752,563.555541992188,27.2222213745117,27.9454860687256,19596.111328125,19451.185546875,24.2997493743896,54.5299301147461
"Spirodela polyrhiza",16.75,58.75,7.98215198516846,21.7242202758789,-5.79784345626831,565.777770996094,28.7777786254883,27.6006488800049,19972.4453125,19784.888671875,36.5202445983887,124.96435546875
"Spirodela polyrhiza",33.75,52.75,8.25153923034668,23.0244731903076,-10.0994443893433,641.555541992188,32.1111106872559,30.8062133789062,18690.22265625,19504.8515625,19.7427825927734,67.5555267333984
"Spirodela polyrhiza",37.75,54.25,8.32626438140869,23.5776386260986,-12.1990003585815,585.666687011719,28.6666660308838,32.6379508972168,19078.5546875,19378.333984375,21.5375823974609,73.6969299316406
"Spirodela polyrhiza",7.75,52.25,7.95586585998535,22.4673328399658,-0.810666680335999,775,46.2222213745117,15.0292167663574,15650.111328125,17187.408203125,16.2685050964355,100.15559387207
"Spirodela polyrhiza",3.25,51.25,6.68491125106812,21.7870979309082,1.04029631614685,782.625,45.875,19.017650604248,16903.875,18146.458984375,34.7212944030762,49.015438079834
"Spirodela polyrhiza",-77.75,43.25,9.82967376708984,27.2629451751709,-8.10711097717285,831.888916015625,45.2222213745117,17.9521636962891,17104.4453125,20405.814453125,19.7427825927734,67.5555267333984
"Spirodela polyrhiza",-80.25,43.75,9.54662036895752,24.943416595459,-12.0585832595825,923.555541992188,53.4444427490234,18.0718021392822,17516.77734375,20622.07421875,19.7427825927734,67.5555267333984
"Spirodela polyrhiza",-83.25,42.25,9.99991226196289,28.4738883972168,-8.32886123657227,849.222229003906,45.8888893127441,19.725902557373,16941.22265625,20340.5546875,21.5375823974609,73.6969299316406
"Spirodela polyrhiza",-83.75,40.75,10.9588451385498,28.7214450836182,-8.60233306884766,899.888916015625,48.3333320617676,22.4557285308838,16981,20423.037109375,21.5375823974609,73.6969299316406
"Spirodela polyrhiza",6.75,46.25,7.78974294662476,20.270694732666,-4.12322235107422,1388.55554199219,95.7777786254883,11.8197612762451,17465,20651.111328125,19.7427825927734,67.5555267333984
"Spirodela polyrhiza",-89.75,48.25,11.4690113067627,23.9553337097168,-21.3581657409668,781.111083984375,30.2222213745117,33.3872222900391,17521.888671875,20301.4453125,30.0935192108154,185.26806640625
"Spirodela polyrhiza",41.25,49.75,9.98150253295898,27.4144992828369,-10.4395275115967,510.777770996094,29.1111106872559,21.2877216339111,18258.22265625,19799.037109375,14.3043403625488,51.0248336791992
"Spirodela polyrhiza",-83.25,42.75,10.2312479019165,27.6645832061768,-9.29483318328857,783.222229003906,37.3333320617676,23.7524013519287,17154.333984375,20351.482421875,21.5375823974609,73.6969299316406
"Spirodela polyrhiza",-81.75,43.25,9.04339790344238,26.247444152832,-9.1029167175293,964.888916015625,60.7777786254883,14.5786027908325,17608.111328125,20669.591796875,39.7714767456055,130.869049072266
"Spirodela polyrhiza",7.25,50.75,8.13629627227783,22.8856945037842,-1.06988883018494,860.444458007812,55.7777786254883,13.5199632644653,15784.111328125,17560.07421875,38.5881729125977,132.040344238281
"Spirodela polyrhiza",4.75,51.75,7.85112476348877,22.4179725646973,0.114666670560837,812.222229003906,47.2222213745117,16.6046447753906,16216.4443359375,17467.259765625,34.7212944030762,49.015438079834
"Spirodela polyrhiza",87.25,53.75,10.5297756195068,25.0382785797119,-19.3166656494141,635.222229003906,21,41.1380577087402,19838.77734375,21482.92578125,42.5209999084473,60.0261421203613
"Spirodela polyrhiza",44.25,56.25,7.56721305847168,22.9348602294922,-13.9899997711182,596.888916015625,26.3333339691162,30.5968685150146,19161.888671875,19461.962890625,38.5881729125977,132.040344238281
"Spirodela polyrhiza",37.25,56.75,8.01778030395508,22.3771114349365,-13.7182779312134,637.222229003906,27.5555553436279,34.9291725158691,19063.4453125,19082.666015625,19.7427825927734,67.5555267333984
"Spirodela polyrhiza",17.25,59.25,7.30107402801514,21.261833190918,-5.82444429397583,555.555541992188,26.6666660308838,28.1474761962891,20127.111328125,19825.259765625,19.7435436248779,44.3055648803711
"Spirodela polyrhiza",-77.75,38.75,12.4667015075684,30.5475273132324,-5.04874992370605,1028.88891601562,68.7777786254883,11.2194337844849,14601.5556640625,20439.259765625,21.5375823974609,73.6969299316406
"Spirodela polyrhiza",17.25,52.75,8.32148361206055,23.706916809082,-4.19172239303589,518.555541992188,23,33.6227149963379,18382.4453125,19012.703125,34.7212944030762,49.015438079834
"Spirodela polyrhiza",-71.75,48.75,10.9247388839722,23.1789436340332,-24.1821384429932,945.666687011719,44.8888893127441,31.4267158508301,16758.333984375,19683.888671875,30.0935192108154,185.26806640625
"Spirodela polyrhiza",25.25,54.75,7.86111831665039,21.7837772369385,-7.59305572509766,650.666687011719,31.2222213745117,27.4470119476318,18747.77734375,19159.259765625,19.7427825927734,67.5555267333984
"Spirodela polyrhiza",12.25,58.25,7.10684728622437,20.4218063354492,-4.64936113357544,813.666687011719,46.3333320617676,22.6945934295654,18737.111328125,18903,30.0935192108154,185.26806640625
"Spirodela polyrhiza",16.25,59.25,8.35450649261475,22.1211948394775,-6.76049995422363,582.777770996094,28.2222213745117,30.6522350311279,19729.888671875,19496.962890625,67.4385833740234,221.90837097168
"Spirodela polyrhiza",10.25,53.25,7.8103609085083,22.4563617706299,-1.74805557727814,704.111083984375,42.8888893127441,14.67467212677,16793.333984375,17884.037109375,17.7474613189697,109.260650634766
"Spirodela polyrhiza",4.75,51.25,7.84128952026367,23.0727787017822,0.268416672945023,793.555541992188,48.6666679382324,13.9318962097168,16053,17385.703125,17.7474613189697,109.260650634766
"Spirodela polyrhiza",-75.75,45.25,10.2561483383179,26.3305549621582,-15.857889175415,913.111083984375,57,14.5710792541504,17006.4453125,20258.51953125,19.7427825927734,67.5555267333984
"Spirodela polyrhiza",-73.25,43.25,11.6792869567871,26.578971862793,-12.9833059310913,1062.33337402344,64.1111145019531,14.7920198440552,16144.3330078125,19771.703125,16.2685050964355,100.15559387207
"Spirodela polyrhiza",33.25,53.25,8.05863189697266,22.4033050537109,-10.0504169464111,627,29.2222213745117,33.1852760314941,18683.333984375,19415.62890625,19.7427825927734,67.5555267333984
"Spirodela polyrhiza",8.75,47.25,7.90175247192383,21.6167507171631,-3.27777767181396,1338.11108398438,77.2222213745117,24.7143230438232,16454.333984375,19231.666015625,21.5375823974609,73.6969299316406
"Spirodela polyrhiza",-86.25,32.25,12.710298538208,33.2000274658203,2.27422213554382,1382.44445800781,66.6666641235352,21.6464920043945,13603.4443359375,21964.51953125,21.5375823974609,73.6969299316406
"Spirodela polyrhiza",-97.25,32.75,12.4865417480469,35.5442237854004,0.687055587768555,862.555541992188,45.5555572509766,31.5413951873779,15841.6669921875,23411.814453125,21.5375823974609,73.6969299316406
"Spirodela polyrhiza",42.25,58.75,8.71201801300049,22.6618061065674,-15.3129444122314,619.444458007812,29.1111106872559,30.3598804473877,18974.888671875,18747.77734375,19.7427825927734,67.5555267333984
"Spirodela polyrhiza",10.25,48.75,8.41947269439697,22.5330829620361,-3.71133327484131,838.555541992188,54.1111106872559,20.1214141845703,16187.77734375,18546.333984375,21.5375823974609,73.6969299316406
"Spirodela polyrhiza",37.25,55.25,7.84862279891968,22.5396671295166,-11.0915832519531,623.444458007812,28.8888893127441,34.2182083129883,18966.77734375,19152.111328125,38.5881729125977,132.040344238281
"Spirodela polyrhiza",10.75,52.25,7.91424560546875,22.6926403045654,-1.92491662502289,614.222229003906,36.4444427490234,16.8059768676758,16894.333984375,18006.92578125,19.7427825927734,67.5555267333984
"Spirodela polyrhiza",83.25,53.75,10.3182935714722,25.2821102142334,-20.8801937103271,426.555541992188,15.6666669845581,38.9520034790039,20236.666015625,21754.92578125,34.7212944030762,49.015438079834
"Spirodela polyrhiza",9.25,48.75,8.73983383178711,23.3233051300049,-2.55097222328186,784.888916015625,46.7777786254883,23.5156326293945,16391.4453125,18594.07421875,19.7427825927734,67.5555267333984
"Spirodela polyrhiza",9.75,45.25,9.56380271911621,28.57497215271,-1.90186107158661,857.777770996094,43.8888893127441,23.6059665679932,19215.333984375,21551.369140625,21.5375823974609,73.6969299316406
"Spirodela polyrhiza",83.25,52.75,11.7238101959229,26.8821678161621,-20.1974716186523,464.111114501953,17.3333339691162,36.128288269043,20328.5546875,22074.92578125,15.6047353744507,55.663459777832
"Spirodela polyrhiza",1.25,52.25,7.57513904571533,21.499454498291,0.921513915061951,595.444458007812,37.2222213745117,16.4755115509033,16222.888671875,17637.259765625,39.7714767456055,130.869049072266
"Spirodela polyrhiza",14.25,51.25,7.87718534469604,23.199333190918,-2.89908337593079,689.222229003906,37.7777786254883,23.5439968109131,17089.5546875,18528.62890625,38.5881729125977,132.040344238281
"Spirodela polyrhiza",-94.25,36.25,12.5787105560303,31.9671382904053,-4.64849996566772,1167,53.5555572509766,25.1925315856934,16537.22265625,22381.888671875,14.299955368042,54.2741050720215
"Spirodela polyrhiza",-86.75,36.25,12.6990995407104,31.7638053894043,-3.36994433403015,1279.88891601562,76.6666641235352,15.38010597229,15569.22265625,21461.591796875,14.299955368042,54.2741050720215
"Spirodela polyrhiza",-81.25,44.75,8.48148155212402,24.0396671295166,-9.62986087799072,951.888916015625,60,18.5606307983398,18049.4453125,20851.333984375,19.7427825927734,67.5555267333984
"Spirodela polyrhiza",46.75,54.75,8.4532642364502,23.9703884124756,-14.0636110305786,497.111114501953,21.1111106872559,36.4375991821289,19209.4453125,19954.77734375,142.795227050781,201.581481933594
"Spirodela polyrhiza",12.25,51.25,8.18691921234131,24.0993328094482,-2.18744444847107,545.777770996094,30.4444446563721,28.2827014923096,16802.4453125,18126.5546875,38.5881729125977,132.040344238281
"Spirodela polyrhiza",-71.25,42.25,11.4128761291504,28.2474002838135,-8.60005187988281,1174.44445800781,87.2222213745117,7.893385887146,15450.5556640625,19955.62890625,36.5202445983887,124.96435546875
"Spirodela polyrhiza",57.25,57.75,9.97964763641357,23.3313045501709,-21.1767501831055,661.222229003906,26.4444446563721,38.3743019104004,20255.4453125,20285.51953125,19.7427825927734,67.5555267333984
"Spirodela polyrhiza",12.25,50.75,8.16990756988525,22.7971954345703,-3.18666672706604,686.666687011719,38.1111106872559,27.2532196044922,16139.22265625,17813.185546875,26.375732421875,90.2520370483398
"Spirodela polyrhiza",-97.75,29.75,13.0484209060669,35.4289436340332,3.3413610458374,884.555541992188,46.4444427490234,34.3773002624512,15298,23331.037109375,14.7784519195557,33.163631439209
"Spirodela polyrhiza",2.75,48.25,8.74075222015381,24.617000579834,0.319638907909393,640.333312988281,45.1111106872559,9.15771389007568,17608.5546875,19666.814453125,17.7474613189697,109.260650634766
"Spirodela polyrhiza",4.25,46.75,8.59114837646484,24.438943862915,-0.788611114025116,820,51.2222213745117,14.9112329483032,18159,20080.740234375,32.4624443054199,111.079437255859
"Spirodela polyrhiza",5.25,46.25,8.51724529266357,25.2277221679688,-0.68966668844223,1009.33331298828,67.1111145019531,14.5542230606079,18807.77734375,20638.482421875,19.7427825927734,67.5555267333984
"Spirodela polyrhiza",-2.25,51.75,7.28521060943604,21.1465549468994,1.39933335781097,781.222229003906,48.4444427490234,15.9380350112915,16418.5546875,17760.62890625,19.7427825927734,67.5555267333984
"Spirodela polyrhiza",82.75,51.25,11.8681917190552,24.1840839385986,-17.9523334503174,606.222229003906,27,29.5040187835693,19962.333984375,22266.62890625,39.7714767456055,130.869049072266
"Spirodela polyrhiza",-85.75,42.75,10.9761228561401,28.1402225494385,-9.22177791595459,939.777770996094,38.6666679382324,23.2105274200439,17645.4453125,20635.22265625,21.5375823974609,73.6969299316406
"Spirodela polyrhiza",-87.75,41.75,10.4618101119995,29.079833984375,-9.62905597686768,945.666687011719,38.7777786254883,27.7085609436035,16883.22265625,20615.259765625,9.68871212005615,34.5604820251465
"Spirodela polyrhiza",85.25,53.25,10.6889810562134,25.5305557250977,-20.3639450073242,551.888916015625,20,34.8104858398438,20079.333984375,21798.22265625,15.6047353744507,55.663459777832
"Spirodela polyrhiza",81.25,54.25,10.7464141845703,25.0931396484375,-21.6749439239502,365.444458007812,10.6666669845581,48.8915786743164,20287.888671875,21509.666015625,9.68871212005615,34.5604820251465
"Spirodela polyrhiza",-76.75,42.75,10.3623170852661,27.0986385345459,-8.98522186279297,915.333312988281,49.1111106872559,20.1385269165039,16585,20083.37109375,21.5375823974609,73.6969299316406
"Spirodela polyrhiza",-122.25,42.25,14.5352773666382,26.8214168548584,-5.82502794265747,771.444458007812,11.3333330154419,62.434513092041,21581.666015625,24973.037109375,45.5703544616699,162.553466796875
"Spirodela polyrhiza",-72.75,41.75,11.5072593688965,28.5906944274902,-8.57755565643311,1179.77783203125,84.7777786254883,6.44424247741699,15443.6669921875,20065.296875,21.5375823974609,73.6969299316406
"Spirodela polyrhiza",-75.75,44.75,10.1077728271484,26.1458053588867,-14.5121669769287,917.111083984375,57.5555572509766,15.345365524292,16937.4453125,20196,36.5202445983887,124.96435546875
"Spirodela polyrhiza",61.25,55.25,9.41705799102783,23.999361038208,-17.6929454803467,444.888885498047,14.4444446563721,55.3454513549805,20358.5546875,20868.482421875,23.5201835632324,83.898551940918
"Spirodela polyrhiza",-73.75,44.75,10.7498979568481,25.3159446716309,-14.8317775726318,967.222229003906,50.3333320617676,22.4602394104004,16510.4453125,19711.591796875,26.7497978210449,164.682708740234
"Spirodela polyrhiza",-92.25,34.75,12.2865715026855,33.5449714660645,-1.28030562400818,1300.33337402344,80.4444427490234,18.5755100250244,15911.5556640625,22288.22265625,14.299955368042,54.2741050720215
"Spirodela polyrhiza",-80.25,41.75,10.6766500473022,26.5867767333984,-9.00930595397949,1102.22216796875,59.4444427490234,18.8917770385742,17032.333984375,20381.22265625,21.5375823974609,73.6969299316406
"Spirodela polyrhiza",-94.75,33.75,13.2500047683716,33.879581451416,-1.20747220516205,1236.33337402344,65.7777786254883,21.0256156921387,16364,22892.259765625,13.1082925796509,49.7512664794922
"Spirodela polyrhiza",-73.25,44.25,11.0891389846802,26.9056663513184,-12.9611387252808,917.666687011719,47.3333320617676,22.0986766815186,16630.666015625,19938.333984375,19.7427825927734,67.5555267333984
"Spirodela polyrhiza",-97.25,33.25,12.8194026947021,35.2232780456543,-0.338805556297302,929.888916015625,46.2222213745117,33.4747543334961,16228.111328125,23546.8515625,15.6047353744507,55.663459777832
"Spirodela polyrhiza",-117.25,46.75,12.44371509552,29.073917388916,-4.37213897705078,522.777770996094,20.2222213745117,37.2457618713379,21913.5546875,23460.5546875,45.5703544616699,162.553466796875
"Spirodela polyrhiza",7.75,49.75,7.94832420349121,22.9735565185547,-1.77775001525879,632.111083984375,41.8888893127441,14.3185815811157,16655.333984375,18502.8515625,71.2572250366211,234.473724365234
"Spirodela polyrhiza",34.25,52.25,8.22709274291992,23.0215549468994,-10.4571943283081,636,32.7777786254883,29.2470321655273,18784.5546875,19550.22265625,19.7427825927734,67.5555267333984
"Spirodela polyrhiza",32.75,52.75,8.38665771484375,22.8710842132568,-9.72255516052246,626.222229003906,30.6666660308838,32.5571327209473,18673.111328125,19542.703125,19.7427825927734,67.5555267333984
"Spirodela polyrhiza",11.75,45.25,8.36552143096924,28.7138328552246,-0.272305577993393,776.222229003906,45.6666679382324,15.765531539917,18941,21361.703125,39.7714767456055,130.869049072266
"Spirodela polyrhiza",103.25,52.75,10.6498241424561,23.4311103820801,-24.8470840454102,437.111114501953,6.66666650772095,89.9678039550781,18043.77734375,19657.814453125,14.3043403625488,51.0248336791992
"Spirodela polyrhiza",-78.25,35.75,13.2558078765869,32.1713333129883,-1.58177781105042,1176.88891601562,77.5555572509766,16.318904876709,13875.3330078125,21295.1484375,14.299955368042,54.2741050720215
"Spirodela polyrhiza",-97.25,28.75,12.0008335113525,34.739917755127,5.95050001144409,911.444458007812,37.8888893127441,37.4073867797852,14909,22928.962890625,21.5375823974609,73.6969299316406
"Spirodela polyrhiza",-98.25,31.25,13.4488916397095,34.4660263061523,0.390833348035812,743.333312988281,36.8888893127441,31.1280822753906,15698.22265625,23931.51953125,15.6047353744507,55.663459777832
"Spirodela polyrhiza",-95.75,41.25,12.0592222213745,30.3225269317627,-11.3214445114136,801,18.5555553436279,52.5949020385742,17279.4453125,21820.77734375,15.6047353744507,55.663459777832
"Spirodela polyrhiza",12.25,49.25,8.37670612335205,22.6926937103271,-4.17911100387573,711.111083984375,42.5555572509766,24.1092548370361,15867.5556640625,18100.259765625,26.7497978210449,164.682708740234
"Spirodela polyrhiza",6.75,53.25,7.02210664749146,21.4061088562012,-0.415037423372269,799,44.7777786254883,18.5506973266602,16223.77734375,17233.740234375,34.7212944030762,49.015438079834
"Spirodela polyrhiza",-97.25,35.25,12.7495489120483,33.9020004272461,-3.31572222709656,941.666687011719,34.2222213745117,38.5101776123047,16914.333984375,23524.666015625,39.7714767456055,130.869049072266
"Spirodela polyrhiza",7.25,47.25,8.2576322555542,21.8069438934326,-3.08661103248596,1111.66662597656,73.6666641235352,13.690465927124,17263.5546875,19709.814453125,15.6047353744507,55.663459777832
"Spirodela polyrhiza",7.75,44.75,8.38166427612305,27.3905830383301,-0.48119443655014,691.555541992188,32.8888893127441,31.1539993286133,19432.333984375,23324.259765625,19.7427825927734,67.5555267333984
"Spirodela polyrhiza",-81.75,33.25,14.0708379745483,33.6278610229492,0.935444474220276,1173.88891601562,65.6666641235352,20.2345638275146,13932.3330078125,22349.591796875,13.1082925796509,49.7512664794922
"Spirodela polyrhiza",4.25,50.75,7.57271528244019,22.7643604278564,0.450111120939255,793.111083984375,52.3333320617676,11.8494148254395,16043.22265625,17535.888671875,21.5375823974609,73.6969299316406
"Spirodela polyrhiza",12.75,48.75,8.71236324310303,23.1656665802002,-4.57644462585449,851.555541992188,50.5555572509766,23.8755989074707,15996.5556640625,18237.037109375,21.5375823974609,73.6969299316406
"Spirodela polyrhiza",11.75,48.75,8.51606941223145,23.2143611907959,-3.96313881874084,770.333312988281,44.3333320617676,24.3790836334229,16211.111328125,18561.408203125,21.5375823974609,73.6969299316406
"Spirodela polyrhiza",5.75,52.75,7.33767127990723,21.7543048858643,0.291305541992188,803.222229003906,44.7777786254883,18.1071624755859,16253.77734375,17394.037109375,34.7212944030762,49.015438079834
"Spirodela polyrhiza",4.75,52.25,7.17478322982788,21.4678726196289,0.251751184463501,828.222229003906,45.5555572509766,22.1434669494629,16351.4443359375,17561.22265625,34.7212944030762,49.015438079834
"Spirodela polyrhiza",5.75,50.75,7.63974332809448,22.4593048095703,-0.390805572271347,852.888916015625,57.3333320617676,11.3276863098145,16207.6669921875,17643.1484375,38.5881729125977,132.040344238281
"Spirodela polyrhiza",12.25,53.75,7.14142799377441,22.0559158325195,-2.38199996948242,579.777770996094,33.4444427490234,21.7437591552734,17706,18574.62890625,21.5375823974609,73.6969299316406
"Spirodela polyrhiza",22.25,53.25,8.31177520751953,23.2847213745117,-6.44444465637207,522.888916015625,22.8888893127441,37.3882789611816,18854.888671875,19532.888671875,21.5375823974609,73.6969299316406
"Spirodela polyrhiza",-88.25,42.25,11.098687171936,28.5093612670898,-11.4666662216187,911.666687011719,32,33.3881988525391,17071,20733.37109375,13.3723154067993,45.7571601867676
"Spirodela polyrhiza",2.25,48.75,7.96568536758423,24.3450546264648,1.26230549812317,633.222229003906,43,9.67840576171875,17216.22265625,19238.185546875,21.5375823974609,73.6969299316406
"Spirodela polyrhiza",12.75,48.25,8.66181468963623,23.1586380004883,-4.2553334236145,980.444458007812,54.2222213745117,30.3179531097412,15769.5556640625,18175.591796875,21.5375823974609,73.6969299316406
"Spirodela polyrhiza",4.25,51.75,6.79098129272461,21.6062145233154,0.600503921508789,809.222229003906,44.8888893127441,20.6382312774658,16608.888671875,17754.962890625,34.7212944030762,49.015438079834
"Spirodela polyrhiza",6.75,52.25,8.06158542633057,22.2887496948242,-0.479944437742233,778.555541992188,46.6666679382324,15.1986141204834,15664.888671875,17081.296875,17.7474613189697,109.260650634766
"Spirodela polyrhiza",-84.25,42.25,10.9807224273682,27.8475284576416,-9.78333282470703,823.888916015625,38.3333320617676,24.2055053710938,17102.77734375,20315.703125,21.5375823974609,73.6969299316406
"Spirodela polyrhiza",26.75,60.75,8.15191841125488,21.9735527038574,-11.2809791564941,648.222229003906,33.5555572509766,28.8015537261963,19394.333984375,19103.8515625,24.2997493743896,54.5299301147461
"Spirodela polyrhiza",-81.25,43.25,9.28574085235596,25.8844165802002,-10.2544994354248,1042.22216796875,67.6666641235352,13.8818492889404,17470.5546875,20559.37109375,21.5375823974609,73.6969299316406
"Spirodela polyrhiza",10.75,49.75,9.09854602813721,23.4704437255859,-3.28536105155945,715,46.7777786254883,16.4352798461914,16387.888671875,18306.556640625,14.0320625305176,48.0146751403809
"Spirodela polyrhiza",9.75,51.25,7.80568027496338,21.7311668395996,-2.56255555152893,776,49,13.2152061462402,16230.5556640625,17770.296875,14.0320625305176,48.0146751403809
"Spirodela polyrhiza",4.75,49.25,8.8471622467041,24.0658340454102,-0.334777772426605,771.666687011719,52.3333320617676,9.48015403747559,17232.666015625,18952.4453125,19.7427825927734,67.5555267333984
"Spirodela polyrhiza",1.25,49.25,7.72670602798462,22.7786674499512,1.24825000762939,686,46.7777786254883,15.365683555603,16557.111328125,18517.517578125,21.5375823974609,73.6969299316406
"Spirodela polyrhiza",0.75,52.75,7.4777774810791,21.0284442901611,0.914025723934174,676.444458007812,40.6666679382324,14.7584438323975,16101.888671875,17424.51953125,142.795227050781,201.581481933594
"Spirodela polyrhiza",-1.25,52.75,7.85947465896606,21.136194229126,0.697888910770416,649.333312988281,44.6666679382324,11.0561304092407,15716.111328125,17102.666015625,19.7427825927734,67.5555267333984
"Spirodela polyrhiza",14.25,52.75,8.13284683227539,23.6714725494385,-2.86552786827087,519.222229003906,29.6666660308838,25.4095191955566,18022.77734375,18930.962890625,34.7212944030762,49.015438079834
"Spirodela polyrhiza",11.75,53.25,7.8718843460083,23.1765270233154,-2.06894445419312,613.444458007812,37.7777786254883,17.8348407745361,17371.5546875,18357.5546875,21.5375823974609,73.6969299316406
"Spirodela polyrhiza",13.25,55.75,6.57721185684204,20.9409828186035,-2.34737801551819,684.777770996094,37.3333320617676,20.9678916931152,18629,19130.77734375,19.7427825927734,67.5555267333984
"Spirodela polyrhiza",15.25,59.25,8.13930320739746,21.8123893737793,-6.59333324432373,670.111083984375,33.3333320617676,26.5586681365967,19534.4453125,19366.333984375,67.4385833740234,221.90837097168
"Spirodela polyrhiza",16.75,60.25,8.92458343505859,22.3017501831055,-8.03750038146973,610,27.6666660308838,29.7172813415527,19746.5546875,19335.888671875,21.7342071533203,133.804702758789
"Spirodela polyrhiza",-2.75,52.75,7.93451166152954,20.4334716796875,0.548833310604095,768.444458007812,50.1111106872559,15.2653026580811,16229.111328125,17537.51953125,34.7212944030762,49.015438079834
"Spirodela polyrhiza",-69.25,44.75,11.7468938827515,26.1067771911621,-14.3985280990601,1100.88891601562,72.6666641235352,12.255877494812,16041.22265625,19673.296875,26.375732421875,90.2520370483398
"Spirodela polyrhiza",-94.75,33.25,12.9655065536499,34.016529083252,-0.087777778506279,1187.88891601562,63.1111106872559,19.2048683166504,16219,22900.591796875,13.1082925796509,49.7512664794922
"Spirodela polyrhiza",8.75,45.75,10.0667266845703,27.2114162445068,-2.64791655540466,1186.22216796875,57.6666679382324,25.8911914825439,18136,21245.888671875,21.5375823974609,73.6969299316406
"Spirodela polyrhiza",-122.25,47.75,8.96272373199463,23.677375793457,1.43336308002472,1067.77783203125,30.2222213745117,50.8573341369629,18474.5546875,19890.1484375,39.7714767456055,130.869049072266
"Spirodela polyrhiza",-111.75,41.75,14.3597593307495,27.9631118774414,-11.2909164428711,448.333343505859,25.7777786254883,18.6755867004395,21250.111328125,25015.740234375,15.6047353744507,55.663459777832
"Spirodela polyrhiza",59.75,57.25,9.14541912078857,21.8895835876465,-18.3057498931885,578,21.4444446563721,46.6597099304199,20037.5546875,20066.740234375,142.795227050781,201.581481933594
"Spirodela polyrhiza",-74.25,41.25,11.4158630371094,28.3377780914307,-8.31636142730713,1257.33337402344,78.3333358764648,10.7827768325806,15614.6669921875,20194.666015625,21.5375823974609,73.6969299316406
"Spirodela polyrhiza",23.25,63.25,8.32592391967773,20.6835842132568,-12.5406665802002,531.666687011719,22.4444446563721,36.9186363220215,19130.888671875,18290.37109375,30.0935192108154,185.26806640625
"Spirodela polyrhiza",10.25,54.25,6.87417268753052,21.2138900756836,-1.39479851722717,768.444458007812,44.4444427490234,17.537239074707,17117.22265625,18102.77734375,21.5375823974609,73.6969299316406
"Spirodela polyrhiza",4.75,48.75,9.13071060180664,24.9538059234619,-0.0912222191691399,763,51.3333320617676,9.52541637420654,17421.5546875,19330.703125,19.7427825927734,67.5555267333984
"Spirodela polyrhiza",-3.75,50.75,6.62879657745361,19.6985244750977,2.13032341003418,1130,64.2222213745117,26.3818016052246,16885.5546875,18395.77734375,25.9117183685303,85.2631759643555
"Spirodela polyrhiza",17.75,50.25,8.34275913238525,22.7957496643066,-4.27616691589355,635.444458007812,27.5555553436279,42.7318077087402,17201.77734375,18782.77734375,38.5881729125977,132.040344238281
"Spirodela polyrhiza",13.25,53.75,7.4667501449585,22.1749725341797,-2.58147215843201,555.555541992188,30.7777786254883,23.7202796936035,17731.666015625,18662.888671875,21.5375823974609,73.6969299316406
"Spirodela polyrhiza",-89.25,41.25,11.8161087036133,29.6460838317871,-11.0121393203735,912.888916015625,32.6666679382324,32.6900062561035,17038.4453125,21054.22265625,13.3723154067993,45.7571601867676
"Spirodela polyrhiza",-81.75,41.25,10.6061296463013,28.119083404541,-8.04877758026123,957.666687011719,54.6666679382324,17.6075305938721,16866.4453125,20350.740234375,21.5375823974609,73.6969299316406
"Spirodela polyrhiza",-0.25,51.75,7.77169895172119,21.9733619689941,1.12647223472595,650.777770996094,42.2222213745117,14.2954626083374,15907.6669921875,17059.814453125,39.7714767456055,130.869049072266
"Spirodela polyrhiza",15.75,50.25,8.43641185760498,23.1077785491943,-4.66513919830322,511.333343505859,20.6666660308838,47.1133003234863,17562.111328125,18945.888671875,21.5375823974609,73.6969299316406
"Spirodela polyrhiza",2.25,47.25,9.19244003295898,24.8827228546143,0.487722218036652,709.111083984375,48.4444427490234,10.7845487594604,17933.333984375,19896.703125,16.2685050964355,100.15559387207
